"ConstituentID","FirstName","LastName","NameType","NameTitle","Suffix"
"1787","Margaret Ralston","Gest","Variant Name","",""
"1788","Edith Loring Peirce","Getchell,","Variant Name","",""
"1795","Ralph H.","Gibson","Variant Name","",""
"1797","Philip Harris","Giddens","Birth or Maiden Name","",""
"1798","O. H.","Gieberich","Variant Name","",""
"1798","Oscar H.","Gieberich","Variant Name","",""
"1800","Sanford R.","Gifford","Variant Name","",""
"1800","S. R.","Gifford","Variant Name","",""
"1800","Sanford","Gifford","Variant Name","",""
"1803","Helen Odell","Gilbert","Variant Name","",""
"1803","Helen","Odell","Birth or Maiden Name","",""
"1805","David James","Gilhooly III","Birth or Maiden Name","",""
"1806","De Lancey W.","Gill","Variant Name","",""
"1806","DeLancey","Gill","Variant Name","",""
"1807","James Francis","Gill","Birth or Maiden Name","",""
"1809","Gregory Joseph","Gillespie","Birth or Maiden Name","",""
"1813","J. N.","Gimbrede","Variant Name","",""
"1819","Carol Lee Flora","Gips","Birth or Maiden Name","",""
"1819","Carol Lee","Gips","Variant Name","",""
"1819","C. L. Terry","Gips","Variant Name","",""
"1819","Carol Lee Terry","Gips","Variant Name","",""
"1823","William","Givler","Variant Name","",""
"1823","William Hubert","Givler","Birth or Maiden Name","",""
"1824","William J.","Glackens","Variant Name","",""
"1824","William James","Glackens","Birth or Maiden Name","",""
"1825","Eugenie F.","Glaman","Variant Name","",""
"1825","Eugenie","Glaman","Variant Name","",""
"1825","Eugenie","Fish","Birth or Maiden Name","",""
"1826","Edward J.","Glannon","Variant Name","",""
"1826","Edward John","Glannon","Birth or Maiden Name","",""
"1827","Christine A.","Glasell","Variant Name","",""
"1827","Cris","Glasell","Variant Name","",""
"1827","Christine Albertina Rosner","Glasell","Variant Name","",""
"1827","A. Criss","Glasell","Variant Name","",""
"1830","C. K.","Gleeson","Variant Name","",""
"1831","Enoch Hendryk","Glicenstein","Variant Name","",""
"1831","Enoch Henryk","Glicenstein","Variant Name","",""
"1832","John Parker","Glick","Birth or Maiden Name","",""
"1832","John P.","Glick","Variant Name","",""
"1834","H. "Glint"","Glintenkamp","Variant Name","",""
"1834","Hendrick","Glintenkamp","Variant Name","",""
"1834","H.","Glintenkamp","Variant Name","",""
"1834","Henry","Glintenkamp","Variant Name","",""
"1837","Charles Louis","Goeller","Birth or Maiden Name","",""
"1837","Charles","Goeller","Variant Name","",""
"1839","Gustav","Goetsch","Variant Name","",""
"1840","Lloyd Lózes","Goff","Birth or Maiden Name","",""
"1843","W. D.","Goldbeck","Variant Name","",""
"1843","Walter Dean","Goldbeck","Birth or Maiden Name","",""
"1848","Reuben Lucius","Goldberg","Birth or Maiden Name","",""
"1852","Jane","Goldman","Variant Name","",""
"1853","Anne Wilson","Goldthwaite","Variant Name","",""
"1855","Leon Albert","Golub","Birth or Maiden Name","",""
"1857","Rose Mary","Gonnella","Variant Name","",""
"1857","Rose","Gonnella","Variant Name","",""
"1863","","Flying Eagle","Variant Name","",""
"1863","","Ahmehate","Variant Name","",""
"1863","Paul J.","Goodbear","Variant Name","",""
"1863","Paul","Goodbear","Variant Name","",""
"1864","Jose","Bueno","Variant Name","",""
"1865","Aaron","Goodelman","Variant Name","",""
"1866","Mark K.","Goodman","Variant Name","",""
"1868","William A.","Goodman","Variant Name","",""
"1869","Paul T.","Goodnight","Variant Name","",""
"1872","Sarah","Goodbridge","Variant Name","",""
"1872","Sarah","Goodrich","Variant Name","",""
"1873","Richard LaBarre","Goodwin","Variant Name","",""
"1874","John L.","Goodyear","Variant Name","",""
"1876","Russell","Gordon","Variant Name","",""
"1876","Russell Talbert","Gordon","Birth or Maiden Name","",""
"1878","Theodore H.","Gordon","Variant Name","",""
"1878","Theodore","Gordon","Variant Name","",""
"1879","Robert P.","Gordy","Variant Name","",""
"1881","","Jabez Gorham & Son","Variant Name","",""
"1881","","Gorham & Son","Variant Name","",""
"1882","Vosdanig","Adoian","Variant Name","",""
"1882","Vosdanig Manoog","Adoian","Birth or Maiden Name","",""
"1882","Arshele","Gorky","Variant Name","",""
"1882","Vosdanik","Adoian","Variant Name","",""
"1882","Vosdanik Manoog","Adoian","Birth or Maiden Name","",""
"1882","Arschille","Gorky","Variant Name","",""
"1883","Anthony-Peter","Gorny","Variant Name","",""
"1883","A.-P.","Gorny","Variant Name","",""
"1883","Anthony","Gorny","Variant Name","",""
"1884","Douglas","Gorsline","Variant Name","",""
"1884","Douglas Warner","Gorsline","Birth or Maiden Name","",""
"1885","John Ralph","Gossage","Birth or Maiden Name","",""
"1886","Joseph N.","Goto","Variant Name","",""
"1887","Adolf","Gottlieb","Variant Name","",""
"1890","Emmet William S.","Gowin","Variant Name","",""
"1893","Charles Allan","Grafly","Birth or Maiden Name","",""
"1893","Charles A.","Grafly","Variant Name","",""
"1896","John D.","Graham","Variant Name","",""
"1896","Ivan G.","Dombrowski","Variant Name","",""
"1896","Ivan","Dabrowski","Variant Name","",""
"1896","Ivan Gratianovich","Dombrowski","Birth or Maiden Name","",""
"1896","John D.","Dombrowski","Variant Name","",""
"1896","Ivan","Dombrowski","Variant Name","",""
"1899","Blanche Mary","Grambs","Variant Name","",""
"1899","Blanche M.","Grambs","Variant Name","",""
"1900","David Milton","Granahan","Birth or Maiden Name","",""
"1900","David M.","Granahan","Variant Name","",""
"1902","Charles","Grant","Variant Name","",""
"1902","C. J.","Grant","Variant Name","",""
"1903","Douglas","Grant","Variant Name","",""
"1904","Clarence Dwinell","Grant","Birth or Maiden Name","",""
"1905","Gordon Hope","Grant","Birth or Maiden Name","",""
"1906","W.","Granville-Smith","Variant Name","",""
"1906","Walter Granville","Smith","Variant Name","",""
"1906","W. Granville","Smith","Variant Name","",""
"1909","Kenneth","Graves","Variant Name","",""
"1909","Kenneth Robert","Graves","Birth or Maiden Name","",""
"1910","Morris Cole","Graves","Birth or Maiden Name","",""
"1911","Nancy Stevenson","Graves","Variant Name","",""
"1918","Henry Percy","Gray","Birth or Maiden Name","",""
"1919","Edward","Grazda","Variant Name","",""
"1920","John H.","Grazier","Variant Name","",""
"1921","Elizabeth Eleanor","Greatorex","Variant Name","",""
"1922","Hanne Nielson","Greaver","Birth or Maiden Name","",""
"1923","Albert V.","Green","Variant Name","",""
"1926","Jim","Green","Variant Name","",""
"1926","James L.","Green","Variant Name","",""
"1926","James Leahan","Green","Birth or Maiden Name","",""
"1927","Samuel Magee","Green","Birth or Maiden Name","",""
"1927","Samuel","Green","Variant Name","",""
"1928","Dorothea Schwarcz","Greenbaum","Variant Name","",""
"1928","Dorothea","Schwarcz","Birth or Maiden Name","",""
"1930","John Wesley","Greene","Birth or Maiden Name","",""
"1931","Gertrude Glass","Greene","Married Name","",""
"1931","Gertrude","Glass","Birth or Maiden Name","",""
"1934","Frances","Cranmer","Birth or Maiden Name","",""
"1934","Frances C.","Greenman","Variant Name","",""
"1940","John D.","Gregory","Variant Name","",""
"1941","John Worthington","Gregory","Birth or Maiden Name","",""
"1941","John","Gregory","Variant Name","",""
"1942","Waylande DeSantis","Gregory","Birth or Maiden Name","",""
"1943","Christopher M.","Greiner","Variant Name","",""
"1945","Paul","Grellert","Variant Name","",""
"1948","William Davenport","Griffen","Variant Name","",""
"1949","Louis O.","Griffith","Variant Name","",""
"1949","L. O.","Griffith","Variant Name","",""
"1954","Albert Lorey","Groll","Birth or Maiden Name","",""
"1954","Albert","Groll","Variant Name","",""
"1955","Hendrick","Grondvold","Variant Name","",""
"1956","Charles Roger","Grooms","Birth or Maiden Name","",""
"1957","Bill","Gropper","Variant Name","",""
"1965","Elias Mandel","Grossman","Birth or Maiden Name","",""
"1965","Elias","Grossman","Variant Name","",""
"1967","George Ehrenfried","Grosz","Birth or Maiden Name","",""
"1969","John August","Groth","Birth or Maiden Name","",""
"1972","Charles Paul","Gruppe","Birth or Maiden Name","",""
"1972","C. P.","Gruppe","Variant Name","",""
"1973","Karl","Gruppe","Variant Name","",""
"1973","Karl Heinrich","Gruppe","Birth or Maiden Name","",""
"1973","Carl","Gruppe","Variant Name","",""
"1977","Sidney Thomas","Guberman","Birth or Maiden Name","",""
"1977","Sidney T.","Guberman","Variant Name","",""
"1981","Osvaldo Luigi","Guglielmi","Birth or Maiden Name","",""
"1987","Christian","Guldager","Variant Name","",""
"1989","Joseph","Biel","Married Name","Mrs.",""
"1989","L. G.","Biel","Married Name","Mrs.",""
"1993","Bernar","Gussow","Variant Name","",""
"1996","Seymour J.","Guy","Variant Name","",""
"2001","Hans Christoph","Haacke","Variant Name","",""
"2004","Richard John","Haas","Birth or Maiden Name","",""
"2009","Howard Edwin","Hack","Birth or Maiden Name","",""
"2010","Francis","Seymour Haden","Variant Name","Sir",""
"2010","Seymour","Haden","Variant Name","",""
"2016","Judith Joy Schiemann","Hahn","Variant Name","",""
"2016","Jon Kurt","Hahn","Married Name","Mrs.",""
"2016","Judith Schiemann","Hahn","Variant Name","",""
"2016","Judith Joy","Schiemann","Birth or Maiden Name","",""
"2017","Johann Valentin","Haidt","Birth or Maiden Name","",""
"2019","Charles Richard","Haines","Birth or Maiden Name","",""
"2021","Ernest","Halberstadt","Variant Name","",""
"2023","Lilian W.","Hale","Variant Name","",""
"2023","Lilian","Westcott","Birth or Maiden Name","",""
"2028","Ted","Halkin","Variant Name","",""
"2029","Arthur William","Hall","Birth or Maiden Name","",""
"2029","A. W.","Hall","Variant Name","",""
"2030","Frederick Garrison","Hall","Variant Name","",""
"2030","F. G.","Hall","Variant Name","",""
"2035","Norma B.","Hall","Variant Name","",""
"2036","Gary","Hallman","Variant Name","",""
"2037","S.","Halpert","Variant Name","",""
"2038","William F.","Halsall","Variant Name","",""
"2040","William Melton","Halsey","Birth or Maiden Name","",""
"2040","William M.","Halsey","Variant Name","",""
"2049","Victor Karl","Hammer","Birth or Maiden Name","",""
"2049","Viktor","Hammer","Variant Name","",""
"2050","Bill","Hammon","Variant Name","",""
"2054","Richard Alexander","Hamwi","Birth or Maiden Name","",""
"2056","Walker Kirtland","Hancock","Birth or Maiden Name","",""
"2056","Walker K.","Hancock","Variant Name","",""
"2058","Thomas Schofield","Handforth","Birth or Maiden Name","",""
"2058","Thomas S.","Handforth","Variant Name","",""
"2059","Mary Berri","Chapman","Variant Name","",""
"2059","Mary B.","Chapman","Variant Name","",""
"2060","Armin C.","Hansen","Variant Name","",""
"2060","Armin Carl","Hansen","Variant Name","",""
"2061","Gaylen C.","Hansen","Variant Name","",""
"2061","Gaylen Capener","Hansen","Birth or Maiden Name","",""
"2062","James","Hansen","Variant Name","",""
"2062","James L.","Hansen","Variant Name","",""
"2064","Philip Holton","Hanson","Birth or Maiden Name","",""
"2066","Dick","Harari","Variant Name","",""
"2071","John F.","Harding","Variant Name","",""
"2071","John Forrest","Harding","Birth or Maiden Name","",""
"2072","Clarion Dewitt","Hardy","Birth or Maiden Name","",""
"2072","Dewitt","Hardy","Variant Name","",""
"2076","Frederick William","Harer","Birth or Maiden Name","",""
"2078","Alexander Francis","Harmer","Birth or Maiden Name","",""
"2078","A. F.","Harmer","Variant Name","",""
"2079","Lillian","Perelmutter","Birth or Maiden Name","",""
"2081","Charles Burton","Harper","Birth or Maiden Name","",""
"2081","Charley","Harper","Variant Name","",""
"2083","William Claude","Harper, Jr.","Birth or Maiden Name","",""
"2084","Alexandrina","Harris","Variant Name","",""
"2086","Edwin Landseer","Harris","Birth or Maiden Name","",""
"2089","Lovell Birge","Harrison","Variant Name","",""
"2089","Lowell Birge","Harrison","Variant Name","",""
"2091","Frances Folsom","Hart","Variant Name","",""
"2092","Pop","Hart","Variant Name","",""
"2092","George O.","Hart","Variant Name","",""
"2092","George","Hart","Variant Name","",""
"2092","George O. "Pop"","Hart","Variant Name","",""
"2092","George Overbury","Hart","Variant Name","",""
"2093","James McDougal","Hart","Variant Name","",""
"2093","James MacDougal","Hart","Variant Name","",""
"2094","Joel T.","Hart","Variant Name","",""
"2095","William","Hart","Variant Name","",""
"2098","J. S.","Hartley","Variant Name","",""
"2098","J. Scott","Hartley","Variant Name","",""
"2099","Edmund","Hartley","Birth or Maiden Name","",""
"2101","Robert Leroy","Hartman","Birth or Maiden Name","",""
"2101","Bob","Hartman","Variant Name","",""
"2102","Herman","Hartwick","Variant Name","",""
"2106","Janet C.","Harwood","Variant Name","",""
"2107","D. F.","Hasbrouck","Variant Name","",""
"2107","Du Bois Fenlon","Hasbrook","Variant Name","",""
"2107","Du Bois F.","Hasbrouck","Variant Name","",""
"2109","William S.","Haseltine","Variant Name","",""
"2109","W. S.","Haseltine","Variant Name","",""
"2110","Burt Stanley","Hasen","Birth or Maiden Name","",""
"2110","Burt Stanly","Hasen","Variant Name","",""
"2112","F. Childe","Hassam","Variant Name","",""
"2112","Frederick Childe","Hassam","Birth or Maiden Name","",""
"2113","Malthe C. M.","Hasselriis","Variant Name","",""
"2113","Malthe","Hasselriis","Variant Name","",""
"2114","Lynn","Hastings","Variant Name","",""
"2115","Lorenzo James","Hatch","Birth or Maiden Name","",""
"2120","Robert","Havell","Variant Name","",""
"2120","Robert","Havell, the Younger","Variant Name","",""
"2121","James D.","Havens","Variant Name","",""
"2123","William Lawrence","Hawkins","Birth or Maiden Name","",""
"2126","Steve Elliott","Hawley","Birth or Maiden Name","",""
"2128","Charles Webster","Hawthorne","Birth or Maiden Name","",""
"2128","C. W.","Hawthorne","Variant Name","",""
"2128","Charles","Hawthorne","Variant Name","",""
"2130","Peyton Cole","Hedgeman","Birth or Maiden Name","",""
"2130","Palmer Cole","Hayden","Variant Name","",""
"2130","Palmer C.","Hayden","Variant Name","",""
"2131","David","Hayes","Variant Name","",""
"2131","David Vincent","Hayes","Birth or Maiden Name","",""
"2134","S. W.","Hayter","Variant Name","",""
"2134","Stanley","Hayter","Variant Name","",""
"2134","William","Hayter","Variant Name","",""
"2134","Stanley W.","Hayter","Variant Name","",""
"2136","Gerald S.","Hayward","Variant Name","",""
"2139","Anne Laura","Healy","Variant Name","",""
"2140","Arthur Kelly David","Healy","Birth or Maiden Name","",""
"2140","A. K. D.","Healy","Variant Name","",""
"2141","G. P. A.","Healy","Variant Name","",""
"2141","George P. A.","Healy","Variant Name","",""
"2142","Charles Edward","Heaney","Birth or Maiden Name","",""
"2142","Charles E.","Heaney","Variant Name","",""
"2143","William John","Heaslip","Birth or Maiden Name","",""
"2146","Albert William","Heckman","Birth or Maiden Name","",""
"2146","Albert W.","Heckman","Variant Name","",""
"2147","Hugh E.","Hegh","Variant Name","",""
"2149","Charles Emile","Heil","Variant Name","",""
"2152","Rudy","Heintze","Variant Name","",""
"2153","Arthur William","Heintzelman","Birth or Maiden Name","",""
"2153","A. W.","Heintzelman","Variant Name","",""
"2154","Wilmot Emerton","Heitland","Birth or Maiden Name","",""
"2156","John","Held","Variant Name","",""
"2157","Zama Vanessa","Helder","Variant Name","",""
"2157","Zama Vanessa Helder","Paterson","married name","",""
"2158","Sven August Knut","Heldner","Birth or Maiden Name","",""
"2158","Sven August Knute","Heldner","Variant Name","",""
"2160","John Edward","Heliker","Birth or Maiden Name","",""
"2162","Helen","Barnhart","Variant Name","",""
"2166","William","Henderson","Variant Name","",""
"2167","William P.","Henderson","Variant Name","",""
"2167","W. P.","Henderson","Variant Name","",""
"2169","Ernest Martin","Hennings","Birth or Maiden Name","",""
"2170","Peter","Henri","Variant Name","",""
"2170","Peter","Henry","Variant Name","",""
"2171","Robert Henry","Cozad","Birth or Maiden Name","",""
"2171","Robert Earle","Henri","Variant Name","",""
"2172","Ralph Christian","Henricksen","Birth or Maiden Name","",""
"2172","Ralf Christian","Henricksen","Variant Name","",""
"2172","Ralph","Henrickson","Variant Name","",""
"2172","R. C.","Henricksen","Variant Name","",""
"2172","Rolf","Hendrickson","Variant Name","",""
"2172","Rolf","Henricksen","Variant Name","",""
"2174","Charles T.","Henry","Variant Name","",""
"2175","E. L.","Henry","Variant Name","",""
"2178","Natalie S.","Henry","Variant Name","",""
"2178","Natalie","Henry","Variant Name","",""
"2179","Stephen L.","Henslin","Variant Name","",""
"2181","Oliver Brooke","Herford","Birth or Maiden Name","",""
"2184","Anthony Louis","Hernandez","Birth or Maiden Name","",""
"2185","","Tico","Pseudonym","",""
"2185","Frank Parker","Herrera","Birth or Maiden Name","",""
"2186","","Stimone","Variant Name","",""
"2186","","A Bird","Variant Name","",""
"2187","","Ma Pe Wi","Variant Name","",""
"2187","","Oriole","Variant Name","",""
"2187","","Red Bird","Variant Name","",""
"2187","Velino","Herrera","Variant Name","",""
"2187","","Velino Shije","Variant Name","",""
"2188","Frank","Herring","Variant Name","",""
